date,station_id,station_name,region_name,province_name,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ff_avg,temp_range,rain_3d,rain_7d,rain_change_1d,wind_change_1d,ddd_x_sin,ddd_x_cos,day_of_year_sin,day_of_year_cos,station_96855,missing_RR,missing_ff_x,missing_ff_avg,missing_RH_avg,anomaly_score,status
2020-08-16,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.0,30.4,26.5,88.0,0.0,7.8,5.0,2.0,6.399999999999999,21.60000000000003,44.69999999999996,-7.2,0.0,-0.984807753012208,-0.1736481776669303,-0.7157953492826642,-0.6983101158835584,0,0,0,0,0,0.8367643,NORMAL
2020-08-17,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.2,32.4,26.7,84.0,0.4,5.5,5.0,1.0,9.2,7.600000000000029,45.09999999999996,0.4,0.0,1.2246467991473532e-16,-1.0,-0.7277014757264236,-0.6858939875998223,0,0,0,0,0,0.8267162,NORMAL
2020-08-18,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.8,30.9,26.5,84.0,0.0,6.1,4.0,2.0,8.099999999999998,0.4000000000000284,45.09999999999996,-0.4,-1.0,-0.7660444431189779,-0.6427876096865395,-0.7393922635959241,-0.673274892250183,0,0,0,0,0,0.8923667,NORMAL
2020-08-19,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.1,31.4,26.4,86.0,0.0,9.1,4.0,2.0,8.299999999999997,0.4000000000000284,33.39999999999996,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.7508642533989489,-0.6604565640279754,0,0,0,0,0,0.93007404,NORMAL
2020-08-20,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.8,26.0,86.0,0.0,9.8,5.0,2.0,8.8,0.0,21.99999999999996,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.7621140503891487,-0.6474427960827475,0,0,0,0,0,0.9687163,NORMAL
2020-08-21,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.8,34.2,26.1,80.0,0.0,9.1,5.0,3.0,13.400000000000002,0.0,7.599999999999958,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.7731383255706026,-0.6342374393978054,0,0,0,0,0,0.9970666,NORMAL
2020-08-22,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.8,30.6,25.9,88.0,0.0,10.4,5.0,3.0,8.8,0.0,0.3999999999999574,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.7839338166829201,-0.620844401650647,0,0,0,0,0,1.0014924,NORMAL
2020-08-23,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.8,30.8,26.3,86.0,0.0,8.6,6.0,3.0,8.0,0.0,0.3999999999999574,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7944973291665992,-0.6072676460566135,0,0,0,0,0,1.0236638,NORMAL
2020-08-24,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.9,31.4,26.4,84.0,0.0,8.9,5.0,2.0,9.5,0.0,0.0,0.0,-1.0,-0.8660254037844384,-0.5000000000000004,-0.8048257371083452,-0.593511190196115,0,0,0,0,0,0.9711841,NORMAL
2020-08-25,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,32.4,26.4,82.0,0.0,9.6,5.0,3.0,11.4,0.0,0.0,0.0,0.0,0.6427876096865395,-0.7660444431189779,-0.8149159841660791,-0.5795791048257612,0,1,0,0,0,0.9476,NORMAL
2020-08-26,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,32.2,26.6,85.0,0.0,10.7,6.0,3.0,10.200000000000005,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.8247650844733614,-0.5654755126737576,0,0,0,0,0,0.9702807,NORMAL
2020-08-27,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.1,31.8,25.7,78.0,0.0,10.4,5.0,2.0,11.7,0.0,0.0,0.0,-1.0,-0.9396926207859084,-0.3420201433256685,-0.8343701235229537,-0.5512045872199277,0,1,0,0,0,0.9835126,NORMAL
2020-08-28,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.2,30.4,25.5,86.0,0.0,8.7,5.0,3.0,9.2,0.0,0.0,0.0,0.0,0.1736481776669302,-0.984807753012208,-0.8437282590292712,-0.5367705514607103,0,1,0,0,0,0.99612844,NORMAL
2020-08-29,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.8,31.5,26.9,82.0,0.0,6.1,6.0,2.0,8.7,0.0,0.0,0.0,1.0,-0.6427876096865393,-0.766044443118978,-0.8528367217694595,-0.522177676659508,0,0,0,0,0,0.9419066,NORMAL
2020-08-30,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,32.5,26.4,74.0,0.0,6.3,4.0,2.0,11.5,0.0,0.0,0.0,-2.0,-1.0,-1.8369701987210294e-16,-0.8616928164028521,-0.5074302810827518,0,1,0,0,0,0.935051,NORMAL
2020-08-31,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.8,30.5,25.8,81.0,0.0,8.7,4.0,2.0,8.7,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.8702939222685674,-0.4925327287220543,0,0,0,0,0,0.9057065,NORMAL
2020-09-01,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.4,25.8,86.0,0.0,9.0,5.0,3.0,8.399999999999999,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.8786374941610001,-0.4774894280028391,0,0,0,0,0,0.9071278,NORMAL
2020-09-02,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.6,30.73333333333333,25.9,87.0,0.0,4.7,5.0,2.0,7.133333333333329,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.886721063082993,-0.4623048304798108,0,0,0,0,0,0.8693539,NORMAL
2020-10-27,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.6,28.2,24.4,90.0,47.05,1.4,4.0,1.0,5.599999999999998,123.35,156.44999999999993,-18.05,0.0,-0.6427876096865396,0.7660444431189778,-0.8935790198239952,0.4489059314938798,0,1,0,0,0,1.7617959,NORMAL
2020-10-28,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.2,30.7,26.3,88.0,29.0,0.4,4.0,2.0,8.5,141.15,158.94999999999993,-18.05,0.0,-0.6427876096865393,-0.766044443118978,-0.8857249183835637,0.4642104791518923,0,0,0,0,0,1.8377072,NORMAL
2020-10-29,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.6,33.6,28.4,81.0,18.1,4.6,4.0,2.0,10.0,94.15,177.04999999999995,-10.9,0.0,0.984807753012208,-0.1736481776669303,-0.8776087166898392,0.4793776594606945,0,0,0,0,0,1.8696349,NORMAL
2020-10-30,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.0,32.9,28.1,78.0,13.95,9.6,8.0,3.0,8.899999999999999,61.05000000000002,188.79999999999995,-4.15,4.0,0.984807753012208,-0.1736481776669303,-0.8692328164574792,0.4944029842076181,0,1,0,0,0,1.9668148,NORMAL
2020-10-31,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.6,30.8,26.5,87.0,9.8,6.5,5.0,2.0,7.199999999999999,41.850000000000016,194.2,-4.15,-3.0,-0.9396926207859084,-0.3420201433256685,-0.8605996962501181,0.5092820071573356,0,0,0,0,0,1.9768183,NORMAL
2020-11-01,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.8,30.8,27.0,83.0,6.0,1.2,5.0,2.0,8.0,29.75000000000001,188.99999999999997,-3.8000000000000007,0.0,-0.9396926207859084,-0.3420201433256685,-0.8517119107469189,0.5240103253675756,0,0,0,0,0,1.9427521,NORMAL
2020-11-02,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.2,30.8,26.4,86.0,21.2,4.0,6.0,3.0,7.600000000000001,37.000000000000014,145.09999999999997,15.2,1.0,-0.7660444431189779,-0.6427876096865395,-0.8425720899866032,0.5385835804920232,0,0,0,0,0,1.8879685,NORMAL
2020-11-03,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.85,31.8,26.8,82.0,1.1,3.0,4.0,2.0,8.95,28.30000000000001,99.14999999999996,-20.1,-2.0,-0.8660254037844384,-0.5000000000000004,-0.8331829385891785,0.5529974600700271,0,0,0,0,0,1.8843234,NORMAL
2020-11-04,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.5,32.0,27.0,81.0,5.8,6.4,4.0,2.0,9.5,28.100000000000016,75.94999999999996,4.699999999999999,0.0,-0.984807753012208,-0.1736481776669303,-0.8235472349556007,0.5672476988027229,0,0,0,0,0,1.8304071,NORMAL
2020-11-05,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.2,33.3,27.6,82.0,1.8,5.6,10.0,3.0,9.099999999999998,8.700000000000015,59.64999999999996,-4.0,6.0,-1.0,-1.8369701987210294e-16,-0.8136678304455991,0.5813300798152042,0,0,0,0,0,2.023734,NORMAL
2020-11-06,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.4,34.0,27.8,80.0,3.1,6.9,5.0,2.0,11.6,10.700000000000015,48.79999999999996,1.3,-5.0,0.766044443118978,-0.6427876096865394,-0.8035476485339116,0.5952404359043674,0,0,0,0,0,2.0940115,NORMAL
2020-11-07,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.6,32.8,28.6,75.0,0.0,8.9,5.0,3.0,8.199999999999996,4.900000000000015,38.99999999999996,-3.1,0.0,-1.0,-1.8369701987210294e-16,-0.7931896839451843,0.6089746507720486,0,0,0,0,0,2.1037915,NORMAL
2020-11-08,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.6,32.2,27.6,81.0,1.85,9.8,5.0,2.0,7.600000000000001,4.950000000000015,34.84999999999996,1.85,0.0,-0.3420201433256686,-0.9396926207859084,-0.7825970017677834,0.6225286602431057,0,1,0,0,0,2.116737,NORMAL
2020-11-09,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.9,31.0,27.4,82.0,3.7,8.0,5.0,2.0,7.100000000000001,5.550000000000015,17.34999999999996,1.85,0.0,-0.7660444431189779,-0.6427876096865395,-0.7717727365467837,0.6358984534680745,0,0,0,0,0,2.1168334,NORMAL
2020-11-10,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.4,31.6,26.9,84.0,0.0,5.0,5.0,3.0,7.200000000000003,5.550000000000015,16.249999999999957,-3.7,0.0,1.2246467991473532e-16,-1.0,-0.7607200913564104,0.6490800741100398,0,0,0,0,0,2.0193644,NORMAL
2020-11-11,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.6,31.6,27.7,78.0,0.0,6.7,4.0,2.0,8.0,3.7000000000000144,10.449999999999958,0.0,-1.0,1.2246467991473532e-16,-1.0,-0.7494423368521953,0.6620696215153815,0,1,0,0,0,1.9689894,NORMAL
2020-11-12,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.2,32.8,27.8,80.0,0.0,4.9,6.0,3.0,9.599999999999998,0.0,8.649999999999958,0.0,2.0,1.0,6.123233995736766e-17,-0.7379428103031386,0.6748632518680403,0,0,0,0,0,1.9906557,NORMAL
2020-11-13,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.8,34.2,29.0,75.0,1.0,6.4,5.0,3.0,10.400000000000002,1.0000000000000142,6.549999999999958,1.0,-1.0,1.0,6.123233995736766e-17,-0.7262249146041543,0.6874571793269664,0,0,0,0,0,2.0160782,NORMAL
2020-11-14,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.2,33.1,27.7,80.0,10.8,8.0,5.0,2.0,9.900000000000002,11.800000000000017,17.34999999999996,9.8,0.0,-0.9396926207859084,0.342020143325669,-0.7142921172691032,0.699847677146407,0,0,0,0,0,1.9917502,NORMAL
2020-11-15,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.8,32.6,28.2,70.0,12.25,6.7,4.0,2.0,8.8,24.05000000000001,27.74999999999996,1.4499999999999993,-1.0,0.6427876096865395,-0.7660444431189779,-0.7021479494046978,0.7120310787787131,0,1,0,0,0,1.9873846,NORMAL
2020-11-16,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.6,32.1,27.9,82.0,13.7,4.5,3.0,2.0,9.5,36.750000000000014,37.74999999999996,1.4499999999999993,-1.0,1.2246467991473532e-16,-1.0,-0.6897960046655887,0.7240037789593305,0,0,0,0,0,1.9575523,NORMAL
2020-11-17,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,25.8,31.6,28.4,78.0,4.9,8.0,5.0,3.0,5.800000000000001,30.850000000000016,42.64999999999996,-8.799999999999999,2.0,0.4999999999999999,-0.8660254037844387,-0.6772399381909491,0.7357622347736527,0,0,0,0,0,2.001353,NORMAL
2020-11-18,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.0,34.0,28.0,78.0,0.0,4.8,6.0,2.0,10.0,18.600000000000016,42.64999999999996,-4.9,1.0,-0.9396926207859084,0.342020143325669,-0.6644834655228552,0.7473029667054297,0,0,0,0,0,2.0289044,NORMAL
2020-11-19,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.0,32.6,27.1,86.0,8.6,8.2,5.0,2.0,8.600000000000001,13.500000000000014,51.24999999999996,8.6,-1.0,-0.6427876096865396,0.7660444431189778,-0.6515303615068021,0.75862255966641,0,0,0,0,0,1.9997346,NORMAL
2020-11-20,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.7,33.8,26.5,86.0,75.0,6.3,5.0,2.0,12.099999999999998,83.60000000000001,125.24999999999996,66.4,0.0,-0.6427876096865393,-0.766044443118978,-0.6383844591746642,0.769717664006921,0,0,0,0,0,2.5480914,NORMAL
2020-11-21,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,31.4,26.8,85.0,1.0,4.5,3.0,1.0,8.399999999999999,84.60000000000001,115.44999999999996,-74.0,-2.0,-1.0,-1.8369701987210294e-16,-0.6250496486104377,0.7805849965070866,0,0,0,0,0,3.0216777,NORMAL
2020-12-22,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.7,30.6,26.8,84.0,0.0,5.2,6.0,3.0,6.900000000000002,5.600000000000028,67.69999999999995,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.141444067687942,0.989946248902378,0,0,0,0,0,15.5866165,AWAS
2020-12-23,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.8,30.9,27.1,80.0,0.0,3.4,5.0,2.0,7.099999999999998,0.0,67.69999999999995,0.0,-1.0,-0.7660444431189779,-0.6427876096865395,-0.1243945048397999,0.9922328391893008,0,0,0,0,0,15.5755625,AWAS
2020-12-24,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.1,31.4,27.5,79.0,0.0,6.9,5.0,2.0,8.299999999999997,0.0,67.39999999999995,0.0,0.0,-0.7660444431189779,-0.6427876096865395,-0.1073081316563624,0.994225811815616,0,0,0,0,0,15.499087,AWAS
2020-12-25,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.4,31.6,26.6,83.0,0.0,7.1000000000000005,5.0,2.0,9.200000000000005,0.0,16.79999999999994,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.0901900042703451,0.99592457702866,0,0,0,0,0,15.48257,AWAS
2020-12-26,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.2,30.7,25.9,85.0,7.6,7.3,3.0,1.0,7.5,7.600000000000028,13.199999999999942,7.6,-2.0,-0.9396926207859084,-0.3420201433256685,-0.0730451882110474,0.9973286321364752,0,0,0,0,0,15.487037,AWAS
2020-12-27,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.2,30.6,27.2,82.0,19.2,5.2,6.0,3.0,7.400000000000002,26.800000000000026,26.79999999999994,11.6,3.0,-0.984807753012208,0.1736481776669299,-0.0558787569053731,0.9984375616565666,0,0,0,0,0,15.440927,AWAS
2020-12-28,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.4,30.4,26.3,87.0,4.1,8.0,5.0,3.0,7.0,30.900000000000027,30.89999999999994,-15.1,-1.0,-0.7660444431189779,-0.6427876096865395,-0.0386957901765268,0.999251037438848,0,0,0,0,0,15.460776,AWAS
2020-12-29,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.8,30.8,26.4,87.0,0.5,3.9,5.0,4.0,7.0,23.800000000000026,31.39999999999994,-3.6,0.0,-1.0,-1.8369701987210294e-16,-0.0215013727408137,0.999768818762748,0,0,0,0,0,15.333804,AWAS
2020-12-30,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,27.8,24.8,94.0,14.6,3.3,4.0,2.0,4.800000000000001,19.20000000000003,45.99999999999994,14.1,-1.0,-1.0,-1.8369701987210294e-16,-0.0043005927029819,0.9999907524084426,0,0,0,0,0,15.318867,AWAS
2020-12-31,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.3,29.2,24.9,91.0,44.1,0.8,5.0,2.0,6.899999999999999,59.20000000000003,90.09999999999994,29.5,1.0,-0.9396926207859084,-0.3420201433256685,0.0129014599494196,0.9999167727021951,0,0,0,0,0,15.404686,AWAS
2018-03-28,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,30.0,25.7,87.0,5.5,3.8,2.0,1.0,7.0,23.30000000000005,148.8,-4.1,0.0,-0.3420201433256686,-0.9396926207859084,0.9972495210773452,0.0741174251509443,1,0,0,0,0,0.78634226,NORMAL
2018-03-29,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,32.0,26.1,84.0,0.0,4.2,2.0,1.0,10.0,15.100000000000056,132.4,-5.5,0.0,-0.3420201433256686,-0.9396926207859084,0.998376906467142,0.0569521960340397,1,0,0,0,0,0.788397,NORMAL
2018-03-30,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,32.4,26.9,83.0,0.0,10.2,2.0,1.0,9.4,5.500000000000057,99.6,0.0,0.0,1.2246467991473532e-16,-1.0,0.9992088560679752,0.0397701138460557,1,0,0,0,0,0.78813124,NORMAL
2018-03-31,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,31.6,26.8,86.0,0.0,8.6,2.0,1.0,7.600000000000001,0.0,50.4,0.0,0.0,-0.7660444431189779,-0.6427876096865395,0.9997451236925734,0.0225762630415454,1,1,0,0,0,0.79069823,NORMAL
2018-04-01,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,33.4,27.0,83.0,0.0,5.6,2.0,1.0,10.4,0.0,23.3,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.9999855506507186,0.0053757315575838,1,0,0,0,0,0.7905882,NORMAL
2018-04-02,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,32.8,26.8,84.0,0.0,7.9,2.0,1.0,9.799999999999995,0.0,15.1,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.9999300657962056,-0.0118263906918325,1,0,0,0,0,0.7907951,NORMAL
2018-04-03,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,31.8,26.9,81.0,4.4,4.3,2.0,1.0,8.8,4.400000000000057,9.9,4.4,0.0,-0.3420201433256686,-0.9396926207859084,0.9995786855478958,-0.0290250133219752,1,0,0,0,0,0.78988683,NORMAL
2018-04-04,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,32.0,26.9,85.0,0.0,9.4,2.0,1.0,9.0,4.400000000000057,4.4,-4.4,0.0,-0.3420201433256686,-0.9396926207859084,0.9989315138848576,-0.0462150469837083,1,0,0,0,0,0.796783,NORMAL
2018-04-05,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.9,27.1,88.0,0.0,8.0,2.0,0.0,8.899999999999999,4.400000000000057,4.4,0.0,0.0,1.2246467991473532e-16,-1.0,0.9979887423155984,-0.0633914048695103,1,0,0,0,0,0.7785711,NORMAL
2018-04-06,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.7,26.8,87.0,1.0,6.5,2.0,1.0,8.700000000000003,1.0000000000000568,5.4,1.0,0.0,-0.3420201433256686,-0.9396926207859084,0.9967506498213928,-0.0805490042187416,1,0,0,0,0,0.76526856,NORMAL
2018-04-07,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,32.4,26.5,87.0,2.4,7.6,2.0,1.0,11.4,3.4000000000000568,7.800000000000001,1.4,0.0,1.2246467991473532e-16,-1.0,0.9952176027737294,-0.0976827678217159,1,0,0,0,0,0.7464376,NORMAL
2018-04-08,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.8,27.1,86.0,32.7,7.0,2.0,1.0,8.799999999999997,36.10000000000006,40.5,30.300000000000004,0.0,0.4999999999999999,0.8660254037844387,0.9933900548258936,-0.114787625522127,1,0,0,0,0,0.8222832,NORMAL
2018-04-09,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,32.8,26.5,84.0,0.0,7.8,2.0,1.0,9.799999999999995,35.10000000000006,40.5,-32.7,0.0,-0.3420201433256686,-0.9396926207859084,0.9912685467787256,-0.1318585157173911,1,0,0,0,0,0.9177554,NORMAL
2018-04-10,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,31.8,26.5,85.0,8.5,4.0,2.0,0.0,8.8,41.20000000000006,44.6,8.5,0.0,1.2246467991473532e-16,-1.0,0.9888537064205885,-0.1488903868564548,1,0,0,0,0,0.92139447,NORMAL
2018-04-11,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,33.8,27.3,86.0,4.25,7.6,2.0,0.0,9.799999999999995,12.750000000000057,48.85,-4.25,0.0,-0.3420201433256686,-0.9396926207859084,0.986146248341595,-0.1658781989346314,1,1,0,0,0,0.92471063,NORMAL
2018-04-12,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,33.2,27.3,84.0,0.0,5.7,2.0,1.0,10.200000000000005,12.750000000000057,48.85,-4.25,0.0,1.2246467991473532e-16,-1.0,0.98314697372215,-0.1828169249850199,1,0,0,0,0,0.9317183,NORMAL
2018-04-13,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,25.0,33.6,28.0,85.0,0.0,5.8,2.0,1.0,8.600000000000001,4.250000000000057,47.85,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.9798567700958664,-0.1997015525660636,1,0,0,0,0,0.9385393,NORMAL
2018-04-14,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,25.0,33.0,28.2,85.0,0.0,8.9,1.0,0.0,8.0,0.0,45.45,0.0,-1.0,1.2246467991473532e-16,-1.0,0.976276611086932,-0.2165270852448143,1,0,0,0,0,0.95315117,NORMAL
2018-04-15,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,25.0,33.0,27.7,87.0,0.0,7.6,2.0,0.0,8.0,0.0,12.75,0.0,1.0,1.2246467991473532e-16,-1.0,0.9724075561219968,-0.2332885440754551,1,1,0,0,0,0.9516991,NORMAL
2018-04-16,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.0,27.4,86.0,0.0,8.4,2.0,0.0,8.0,0.0,12.75,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.9682507501166718,-0.2499809690726521,1,0,0,0,0,0.93361425,NORMAL
2018-04-17,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,25.0,31.2,27.3,88.0,0.0,7.0,2.0,1.0,6.199999999999999,0.0,4.25,0.0,0.0,1.2246467991473532e-16,-1.0,0.9638074231367308,-0.2665994206792935,1,0,0,0,0,0.88894016,NORMAL
2018-04-18,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.4,26.3,90.0,8.35,4.8,2.0,0.0,8.399999999999999,8.350000000000056,8.35,8.35,0.0,-0.3420201433256686,-0.9396926207859084,0.9590788900341132,-0.2831389812281835,1,1,0,0,0,0.803523,NORMAL
2018-04-19,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.6,27.2,86.0,16.7,4.7,2.0,1.0,8.600000000000001,25.05000000000005,25.05,8.35,0.0,1.2246467991473532e-16,-1.0,0.9540665500578388,-0.2995947563972602,1,0,0,0,0,0.82314914,NORMAL
2018-04-20,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.2,26.6,93.0,0.0,9.2,2.0,0.0,8.200000000000003,25.050000000000058,25.05,-16.7,0.0,1.2246467991473532e-16,-1.0,0.9487718864399473,-0.3159618766579029,1,0,0,0,0,0.86111784,NORMAL
2018-04-21,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.6,27.1,87.0,32.0,4.0,0.0,0.0,8.600000000000001,48.70000000000006,57.05,32.0,-2.0,0.0,1.0,0.9431964659565866,-0.3322354987159043,1,0,0,0,0,1.0036368,NORMAL
2018-04-22,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.6,27.0,86.0,16.1,5.1,2.0,0.0,8.600000000000001,48.10000000000006,73.15,-15.9,2.0,1.2246467991473532e-16,-1.0,0.9373419384643772,-0.3484108069446808,1,1,0,0,0,0.9790054,NORMAL
2018-04-23,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.7,26.8,87.0,0.2,5.7,3.0,0.0,8.700000000000003,48.30000000000006,73.35000000000001,-15.900000000000002,1.0,-0.3420201433256686,-0.9396926207859084,0.9312100364121948,-0.3644830148102912,1,0,0,0,0,0.8667915,NORMAL
2018-04-24,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.8,26.4,87.0,0.0,3.7,2.0,0.0,8.799999999999997,16.300000000000058,73.35000000000001,-0.2,-1.0,1.2246467991473532e-16,-1.0,0.9248025743285088,-0.3804473662878516,1,0,0,0,0,0.7433677,NORMAL
