date,station_id,region_name,status,alert_type,source,anomaly_score,threshold_p95,threshold_p99,threshold_p995,rr_mm,rain_3d_mm,rain_7d_mm,ff_x,ff_avg,triggers
2020-08-25,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9476000070571899,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2020-08-26,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9702807068824768,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2020-08-27,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9835125803947449,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2020-08-28,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9961284399032593,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2020-08-29,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9419065713882446,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2020-08-30,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9350510239601135,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2020-08-31,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.905706524848938,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2020-09-01,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9071277976036072,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2020-09-02,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8693538904190063,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2020-10-27,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7617958784103394,5.292897081375118,9.178507280349733,9.473002943992615,47.05,123.35,156.44999999999993,4.0,1.0,
2020-10-28,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8377071619033813,5.292897081375118,9.178507280349733,9.473002943992615,29.0,141.15,158.94999999999993,4.0,2.0,
2020-10-29,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8696348667144775,5.292897081375118,9.178507280349733,9.473002943992615,18.1,94.15,177.04999999999995,4.0,2.0,
2020-10-30,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9668147563934326,5.292897081375118,9.178507280349733,9.473002943992615,13.95,61.05000000000002,188.79999999999995,8.0,3.0,
2020-10-31,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.976818323135376,5.292897081375118,9.178507280349733,9.473002943992615,9.8,41.850000000000016,194.2,5.0,2.0,
2020-11-01,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9427521228790283,5.292897081375118,9.178507280349733,9.473002943992615,6.0,29.75000000000001,188.99999999999997,5.0,2.0,
2020-11-02,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8879685401916504,5.292897081375118,9.178507280349733,9.473002943992615,21.2,37.000000000000014,145.09999999999997,6.0,3.0,
2020-11-03,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8843233585357666,5.292897081375118,9.178507280349733,9.473002943992615,1.1,28.30000000000001,99.14999999999996,4.0,2.0,
2020-11-04,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8304071426391602,5.292897081375118,9.178507280349733,9.473002943992615,5.8,28.100000000000016,75.94999999999996,4.0,2.0,
2020-11-05,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0237340927124023,5.292897081375118,9.178507280349733,9.473002943992615,1.8,8.700000000000015,59.64999999999996,10.0,3.0,
2020-11-06,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0940115451812744,5.292897081375118,9.178507280349733,9.473002943992615,3.1,10.700000000000015,48.79999999999996,5.0,2.0,
2020-11-07,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.1037914752960205,5.292897081375118,9.178507280349733,9.473002943992615,0.0,4.900000000000015,38.99999999999996,5.0,3.0,
2020-11-08,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.116736888885498,5.292897081375118,9.178507280349733,9.473002943992615,1.85,4.950000000000015,34.84999999999996,5.0,2.0,
2020-11-09,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.116833448410034,5.292897081375118,9.178507280349733,9.473002943992615,3.7,5.550000000000015,17.34999999999996,5.0,2.0,
2020-11-10,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.019364356994629,5.292897081375118,9.178507280349733,9.473002943992615,0.0,5.550000000000015,16.249999999999957,5.0,3.0,
2020-11-11,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.968989372253418,5.292897081375118,9.178507280349733,9.473002943992615,0.0,3.7000000000000144,10.449999999999958,4.0,2.0,
2020-11-12,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9906556606292725,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,8.649999999999958,6.0,3.0,
2020-11-13,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.016078233718872,5.292897081375118,9.178507280349733,9.473002943992615,1.0,1.0000000000000142,6.549999999999958,5.0,3.0,
2020-11-14,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9917502403259277,5.292897081375118,9.178507280349733,9.473002943992615,10.8,11.800000000000017,17.34999999999996,5.0,2.0,
2020-11-15,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.987384557723999,5.292897081375118,9.178507280349733,9.473002943992615,12.25,24.05000000000001,27.74999999999996,4.0,2.0,
2020-11-16,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9575523138046265,5.292897081375118,9.178507280349733,9.473002943992615,13.7,36.750000000000014,37.74999999999996,3.0,2.0,
2020-11-17,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0013530254364014,5.292897081375118,9.178507280349733,9.473002943992615,4.9,30.850000000000016,42.64999999999996,5.0,3.0,
2020-11-18,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.028904438018799,5.292897081375118,9.178507280349733,9.473002943992615,0.0,18.600000000000016,42.64999999999996,6.0,2.0,
2020-11-19,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.99973464012146,5.292897081375118,9.178507280349733,9.473002943992615,8.6,13.500000000000014,51.24999999999996,5.0,2.0,
2020-11-20,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.548091411590576,5.292897081375118,9.178507280349733,9.473002943992615,75.0,83.60000000000001,125.24999999999996,5.0,2.0,
2020-11-21,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.0216777324676514,5.292897081375118,9.178507280349733,9.473002943992615,1.0,84.60000000000001,115.44999999999996,3.0,1.0,
2020-12-22,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.586616516113281,5.292897081375118,9.178507280349733,9.473002943992615,0.0,5.600000000000028,67.69999999999995,6.0,3.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-23,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.575562477111816,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,67.69999999999995,5.0,2.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-24,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.4990873336792,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,67.39999999999995,5.0,2.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-25,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.482569694519043,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,16.79999999999994,5.0,2.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-26,96851,Kab. Sleman,AWAS,ANOMALI_CUACA,LSTM_AUTOENCODER,15.48703670501709,5.292897081375118,9.178507280349733,9.473002943992615,7.6,7.600000000000028,13.199999999999942,3.0,1.0,Anomaly score above AWAS threshold
2020-12-27,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.440926551818848,5.292897081375118,9.178507280349733,9.473002943992615,19.2,26.800000000000026,26.79999999999994,6.0,3.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-28,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.460776329040527,5.292897081375118,9.178507280349733,9.473002943992615,4.1,30.900000000000027,30.89999999999994,5.0,3.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-29,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.3338041305542,5.292897081375118,9.178507280349733,9.473002943992615,0.5,23.800000000000026,31.39999999999994,5.0,4.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-30,96851,Kab. Sleman,AWAS,ANGIN_KENCANG,LSTM_AUTOENCODER,15.318866729736328,5.292897081375118,9.178507280349733,9.473002943992615,14.6,19.20000000000003,45.99999999999994,4.0,2.0,Anomaly score above AWAS threshold; Wind above local percentile threshold
2020-12-31,96851,Kab. Sleman,AWAS,CURAH_HUJAN_EKSTREM_DAN_ANGIN_KENCANG,LSTM_AUTOENCODER,15.404685974121094,5.292897081375118,9.178507280349733,9.473002943992615,44.1,59.20000000000003,90.09999999999994,5.0,2.0,Anomaly score above AWAS threshold; Rainfall above local percentile threshold; Wind above local percentile threshold
2018-03-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7863422632217407,5.292897081375118,9.178507280349733,9.473002943992615,5.5,23.30000000000005,148.8,2.0,1.0,
2018-03-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7883970141410828,5.292897081375118,9.178507280349733,9.473002943992615,0.0,15.100000000000056,132.4,2.0,1.0,
2018-03-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7881312370300293,5.292897081375118,9.178507280349733,9.473002943992615,0.0,5.500000000000057,99.6,2.0,1.0,
2018-03-31,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.790698230266571,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,50.4,2.0,1.0,
2018-04-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7905882000923157,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,23.3,2.0,1.0,
2018-04-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.790795087814331,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,15.1,2.0,1.0,
2018-04-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7898868322372437,5.292897081375118,9.178507280349733,9.473002943992615,4.4,4.400000000000057,9.9,2.0,1.0,
2018-04-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7967829704284668,5.292897081375118,9.178507280349733,9.473002943992615,0.0,4.400000000000057,4.4,2.0,1.0,
2018-04-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7785711288452148,5.292897081375118,9.178507280349733,9.473002943992615,0.0,4.400000000000057,4.4,2.0,0.0,
2018-04-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7652685642242432,5.292897081375118,9.178507280349733,9.473002943992615,1.0,1.0000000000000568,5.4,2.0,1.0,
2018-04-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7464376091957092,5.292897081375118,9.178507280349733,9.473002943992615,2.4,3.4000000000000568,7.800000000000001,2.0,1.0,
2018-04-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8222832083702087,5.292897081375118,9.178507280349733,9.473002943992615,32.7,36.10000000000006,40.5,2.0,1.0,
2018-04-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9177554249763489,5.292897081375118,9.178507280349733,9.473002943992615,0.0,35.10000000000006,40.5,2.0,1.0,
2018-04-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9213944673538208,5.292897081375118,9.178507280349733,9.473002943992615,8.5,41.20000000000006,44.6,2.0,0.0,
2018-04-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9247106313705444,5.292897081375118,9.178507280349733,9.473002943992615,4.25,12.750000000000057,48.85,2.0,0.0,
2018-04-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9317182898521423,5.292897081375118,9.178507280349733,9.473002943992615,0.0,12.750000000000057,48.85,2.0,1.0,
2018-04-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9385393261909485,5.292897081375118,9.178507280349733,9.473002943992615,0.0,4.250000000000057,47.85,2.0,1.0,
2018-04-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9531511664390564,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,45.45,1.0,0.0,
2018-04-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9516990780830383,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,12.75,2.0,0.0,
2018-04-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9336142539978027,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,12.75,2.0,0.0,
2018-04-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.888940155506134,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,4.25,2.0,1.0,
2018-04-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8035230040550232,5.292897081375118,9.178507280349733,9.473002943992615,8.35,8.350000000000056,8.35,2.0,0.0,
2018-04-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8231491446495056,5.292897081375118,9.178507280349733,9.473002943992615,16.7,25.05000000000005,25.05,2.0,1.0,
2018-04-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8611178398132324,5.292897081375118,9.178507280349733,9.473002943992615,0.0,25.050000000000058,25.05,2.0,0.0,
2018-04-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0036368370056152,5.292897081375118,9.178507280349733,9.473002943992615,32.0,48.70000000000006,57.05,0.0,0.0,
2018-04-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9790053963661194,5.292897081375118,9.178507280349733,9.473002943992615,16.1,48.10000000000006,73.15,2.0,0.0,
2018-04-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8667914867401123,5.292897081375118,9.178507280349733,9.473002943992615,0.2,48.30000000000006,73.35000000000001,3.0,0.0,
2018-04-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7433676719665527,5.292897081375118,9.178507280349733,9.473002943992615,0.0,16.300000000000058,73.35000000000001,2.0,0.0,
2018-04-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7105293273925781,5.292897081375118,9.178507280349733,9.473002943992615,9.2,9.400000000000055,74.2,1.0,0.0,
2018-04-26,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7247552871704102,5.292897081375118,9.178507280349733,9.473002943992615,0.4,9.600000000000056,57.900000000000006,3.0,0.0,
2018-04-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7222983837127686,5.292897081375118,9.178507280349733,9.473002943992615,0.0,9.600000000000056,57.900000000000006,2.0,1.0,
2018-04-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7188672423362732,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.4000000000000568,25.9,2.0,0.0,
2018-04-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7211664319038391,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,9.800000000000002,2.0,1.0,
2018-04-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7236977815628052,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,9.600000000000003,2.0,1.0,
2018-05-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7270165085792542,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,9.600000000000003,2.0,0.0,
2018-05-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7275478839874268,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.4000000000000036,2.0,1.0,
2018-05-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7282495498657227,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7300186157226562,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7396242022514343,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7498034238815308,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7529089450836182,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-05-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6219213604927063,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5296221375465393,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5285055637359619,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.531644344329834,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5360085964202881,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5312387347221375,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5195922255516052,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.512459397315979,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-05-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5129439830780029,5.292897081375118,9.178507280349733,9.473002943992615,3.8,3.8000000000000567,3.8000000000000034,2.0,0.0,
2018-05-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5102478265762329,5.292897081375118,9.178507280349733,9.473002943992615,2.05,5.8500000000000565,5.850000000000003,2.0,0.0,
2018-05-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.507058322429657,5.292897081375118,9.178507280349733,9.473002943992615,0.3,6.150000000000056,6.150000000000003,2.0,0.0,
2018-05-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.49156299233436584,5.292897081375118,9.178507280349733,9.473002943992615,0.0,2.3500000000000565,6.150000000000003,2.0,0.0,
2018-05-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.47370195388793945,5.292897081375118,9.178507280349733,9.473002943992615,0.5,0.8000000000000569,6.650000000000003,1.0,0.0,
2018-05-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.3105471432209015,5.292897081375118,9.178507280349733,9.473002943992615,1.0,1.5000000000000568,7.650000000000003,2.0,0.0,
2018-05-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.2715339660644531,5.292897081375118,9.178507280349733,9.473002943992615,2.0,3.500000000000057,9.650000000000002,2.0,1.0,
2018-05-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.24569588899612427,5.292897081375118,9.178507280349733,9.473002943992615,2.0500000000000003,5.0500000000000576,7.900000000000004,2.0,0.0,
2018-05-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.2487984150648117,5.292897081375118,9.178507280349733,9.473002943992615,2.1,6.150000000000057,7.950000000000004,2.0,0.0,
2018-05-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.22980540990829468,5.292897081375118,9.178507280349733,9.473002943992615,0.7,4.850000000000057,8.350000000000003,2.0,0.0,
2018-05-26,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.20848213136196136,5.292897081375118,9.178507280349733,9.473002943992615,0.35,3.1500000000000568,8.700000000000005,2.0,0.0,
2018-05-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.20275349915027618,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.0500000000000569,8.200000000000005,2.0,1.0,
2018-05-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.2014988362789154,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.3500000000000568,7.200000000000004,2.0,1.0,
2018-05-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.19321410357952118,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,5.200000000000004,2.0,1.0,
2018-05-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1867194026708603,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,3.1500000000000035,2.0,0.0,
2018-05-31,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.18322986364364624,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.0500000000000034,2.0,1.0,
2018-06-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.18673759698867798,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.3500000000000035,2.0,1.0,
2018-06-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.19198381900787354,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.19097036123275757,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-06-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.18294735252857208,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1746286004781723,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-06-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.17311392724514008,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1670129895210266,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1587454229593277,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.15233345329761505,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.14177833497524261,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1288207620382309,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.12714968621730804,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-06-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.12647376954555511,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-06-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.12476694583892822,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.12392532825469971,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.12855243682861328,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1363612860441208,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,1.0,0.0,
2018-06-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1474330574274063,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,1.0,
2018-06-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1412522792816162,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-06-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1397331804037094,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2018-06-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1620718538761139,5.292897081375118,9.178507280349733,9.473002943992615,13.9,13.900000000000055,13.900000000000004,2.0,0.0,
